0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,76.9
0.0,0.0,17.3,0.0,0.0,0.0,73.0,0.0,9.61
0.0,0.0,0.0,100.,0.0,0.0,0.0,0.0,0.0
0.0,0.0,82.6,0.0,9.61,7.69,0.0,0.0,0.0
0.0,0.0,86.5,0.0,13.4,0.0,0.0,0.0,0.0
80.7,0.0,1.92,0.0,0.0,3.84,13.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,80.7,0.0,19.2
0.0,0.0,0.0,0.0,0.0,0.0,88.4,0.0,11.5
0.0,0.0,0.0,0.0,0.0,0.0,90.3,0.0,9.61
0.0,0.0,0.0,0.0,0.0,0.0,82.6,0.0,17.3
0.0,0.0,69.2,0.0,0.0,13.4,11.5,0.0,5.76
0.0,0.0,0.0,59.6,0.0,0.0,0.0,1.92,38.4
0.0,0.0,7.69,0.0,0.0,25.0,0.0,21.1,46.1
0.0,100.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,63.4,0.0,0.0,36.5,0.0,0.0,0.0
0.0,80.7,9.61,0.0,0.0,9.61,0.0,0.0,0.0
0.0,0.0,0.0,13.4,0.0,86.5,0.0,0.0,0.0
0.0,0.0,15.3,0.0,0.0,59.6,0.0,0.0,25.0
0.0,0.0,92.3,0.0,0.0,7.69,0.0,0.0,0.0
0.0,92.3,7.69,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98.0,0.0,0.0,0.0,1.92,0.0
0.0,0.0,0.0,100.,0.0,0.0,0.0,0.0,0.0
0.0,100.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,15.3,0.0,5.76,78.8
0.0,0.0,0.0,0.0,0.0,0.0,82.6,0.0,17.3
0.0,0.0,11.5,0.0,0.0,51.9,0.0,0.0,36.5
100.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.61,0.0,0.0,88.4,0.0,1.92,0.0
0.0,0.0,0.0,0.0,0.0,0.0,13.4,11.5,75.0
82.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3
0.0,5.76,73.0,0.0,0.0,3.84,0.0,0.0,17.3
0.0,0.0,0.0,0.0,0.0,0.0,67.3,0.0,32.6
0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,86.5,0.0,0.0,13.4
0.0,0.0,0.0,0.0,0.0,80.7,9.61,0.0,9.61
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.
0.0,0.0,5.76,0.0,0.0,42.3,0.0,9.61,42.3
0.0,0.0,0.0,0.0,0.0,9.61,1.92,9.61,78.8
0.0,0.0,0.0,3.84,0.0,96.1,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,51.9,0.0,48.0
0.0,0.0,100.,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,100.,0.0,0.0,0.0,0.0,0.0
0.0,98.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0
0.0,84.6,9.61,0.0,0.0,5.76,0.0,0.0,0.0
0.0,9.61,90.3,0.0,0.0,0.0,0.0,0.0,0.0
0.0,98.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.61,90.3,0.0,0.0,0.0,0.0,0.0
0.0,7.69,0.0,0.0,0.0,63.4,0.0,0.0,28.8
0.0,0.0,0.0,0.0,0.0,36.5,0.0,0.0,63.4
0.0,0.0,0.0,0.0,0.0,0.0,92.3,0.0,7.69
0.0,0.0,0.0,0.0,0.0,0.0,90.3,0.0,9.61
0.0,98.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0
0.0,84.6,0.0,0.0,0.0,7.69,0.0,0.0,7.69
0.0,100.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,88.4,0.0,11.5,0.0,0.0,0.0,0.0
100.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.76,94.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,78.8,15.3,0.0,0.0,5.76,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,23.0,65.3,0.0,11.5
0.0,0.0,0.0,13.4,0.0,86.5,0.0,0.0,0.0
0.0,0.0,0.0,55.7,0.0,44.2,0.0,0.0,0.0
0.0,0.0,0.0,23.0,0.0,76.9,0.0,0.0,0.0
3.84,88.4,0.0,0.0,0.0,0.0,0.0,0.0,7.69
0.0,0.0,0.0,0.0,0.0,9.61,71.1,0.0,19.2
0.0,0.0,0.0,0.0,0.0,11.5,0.0,38.4,50.0
0.0,0.0,0.0,98.0,0.0,0.0,0.0,1.92,0.0
0.0,0.0,0.0,0.0,0.0,0.0,11.5,19.2,69.2
0.0,0.0,100.,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,15.3,0.0,84.6,0.0,0.0,0.0
0.0,0.0,0.0,53.8,0.0,40.3,0.0,0.0,5.76
0.0,0.0,0.0,0.0,0.0,0.0,82.6,0.0,17.3
0.0,0.0,0.0,0.0,0.0,38.4,0.0,7.69,53.8
0.0,0.0,0.0,0.0,0.0,9.61,1.92,7.69,80.7
7.69,0.0,0.0,0.0,0.0,7.69,0.0,5.76,78.8
0.0,0.0,0.0,86.5,0.0,0.0,0.0,1.92,11.5
0.0,0.0,0.0,86.5,0.0,0.0,0.0,1.92,11.5
0.0,0.0,0.0,0.0,0.0,21.1,0.0,9.61,69.2
1.92,0.0,0.0,0.0,5.76,0.0,0.0,9.61,82.6
0.0,0.0,0.0,0.0,0.0,71.1,0.0,5.76,23.0
0.0,0.0,0.0,100.,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,100.,0.0,0.0,0.0,0.0,0.0
5.76,53.8,19.2,0.0,0.0,21.1,0.0,0.0,0.0
0.0,0.0,63.4,0.0,0.0,36.5,0.0,0.0,0.0
0.0,100.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13.4,30.7,0.0,0.0,55.7,0.0,0.0,0.0
0.0,15.3,7.69,0.0,0.0,76.9,0.0,0.0,0.0
0.0,94.2,0.0,5.76,0.0,0.0,0.0,0.0,0.0
0.0,38.4,0.0,48.0,0.0,13.4,0.0,0.0,0.0
0.0,0.0,0.0,63.4,0.0,30.7,0.0,0.0,5.76
0.0,0.0,0.0,11.5,0.0,82.6,0.0,0.0,5.76
0.0,0.0,0.0,0.0,0.0,0.0,94.2,0.0,5.76
0.0,0.0,0.0,0.0,0.0,65.3,0.0,0.0,34.6
5.76,25.0,0.0,0.0,0.0,46.1,0.0,3.84,19.2
0.0,0.0,0.0,0.0,0.0,82.6,9.61,0.0,7.69
0.0,0.0,0.0,1.92,0.0,98.0,0.0,0.0,0.0
0.0,0.0,0.0,90.3,0.0,7.69,0.0,1.92,0.0
0.0,0.0,100.,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,69.2,0.0,0.0,11.5,0.0,7.69,11.5
0.0,0.0,100.,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,100.,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,82.6,0.0,0.0,0.0,17.3,0.0,0.0
0.0,0.0,0.0,0.0,0.0,100.,0.0,0.0,0.0
0.0,0.0,90.3,0.0,9.61,0.0,0.0,0.0,0.0
0.0,0.0,17.3,25.0,0.0,51.9,0.0,0.0,5.76
0.0,0.0,0.0,0.0,0.0,3.84,0.0,0.0,96.1
0.0,0.0,48.0,0.0,36.5,0.0,0.0,3.84,11.5
0.0,0.0,90.3,0.0,0.0,0.0,0.0,0.0,9.61
0.0,0.0,1.92,0.0,17.3,17.3,0.0,23.0,40.3
0.0,0.0,0.0,94.2,0.0,0.0,0.0,0.0,5.76
0.0,0.0,0.0,0.0,0.0,0.0,11.5,7.69,80.7
0.0,0.0,0.0,0.0,0.0,0.0,11.5,9.61,78.8
5.76,94.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,98.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98.0,0.0,0.0,0.0,1.92,0.0
0.0,0.0,0.0,100.,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,75.0,19.2,0.0,5.76
100.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.3,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0
26.9,0.0,0.0,0.0,0.0,7.69,0.0,5.76,59.6
0.0,0.0,34.6,0.0,0.0,11.5,0.0,3.84,50.0
0.0,0.0,0.0,0.0,0.0,32.6,0.0,5.76,61.5
0.0,57.6,15.3,0.0,0.0,3.84,15.3,0.0,7.69
0.0,0.0,0.0,0.0,0.0,69.2,0.0,1.92,28.8
0.0,0.0,0.0,0.0,0.0,48.0,0.0,3.84,48.0
0.0,0.0,100.,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,67.3,7.69,0.0,25.0
0.0,0.0,0.0,0.0,0.0,0.0,9.61,13.4,76.9
0.0,0.0,0.0,0.0,0.0,0.0,13.4,9.61,76.9
0.0,0.0,0.0,0.0,0.0,0.0,92.3,0.0,7.69
0.0,0.0,71.1,0.0,1.92,23.0,0.0,0.0,3.84
0.0,0.0,0.0,90.3,0.0,1.92,0.0,1.92,5.76
0.0,0.0,0.0,0.0,0.0,100.,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,100.,0.0,0.0,0.0
0.0,0.0,1.92,9.61,0.0,88.4,0.0,0.0,0.0
0.0,0.0,0.0,82.6,0.0,0.0,0.0,1.92,15.3
0.0,0.0,0.0,0.0,0.0,100.,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,23.0,0.0,9.61,67.3
0.0,0.0,0.0,100.,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,88.4,0.0,0.0,0.0,1.92,9.61
0.0,0.0,0.0,0.0,0.0,0.0,86.5,0.0,13.4
0.0,0.0,9.61,0.0,0.0,90.3,0.0,0.0,0.0
9.61,90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,88.4,0.0,0.0,0.0,1.92,9.61
0.0,0.0,0.0,0.0,0.0,48.0,28.8,1.92,21.1
0.0,0.0,0.0,0.0,0.0,9.61,51.9,1.92,36.5
0.0,0.0,0.0,15.3,0.0,84.6,0.0,0.0,0.0
0.0,0.0,5.76,0.0,0.0,94.2,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,84.6,0.0,15.3
0.0,0.0,0.0,0.0,0.0,0.0,46.1,1.92,51.9
0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.92,75.0
0.0,0.0,0.0,0.0,0.0,11.5,0.0,3.84,84.6
0.0,0.0,0.0,0.0,0.0,1.92,59.6,0.0,38.4
0.0,0.0,1.92,0.0,0.0,40.3,42.3,0.0,15.3
0.0,0.0,1.92,0.0,44.2,17.3,0.0,0.0,36.5
